0	1e+05	-2.29997493283745	0.694577699187862	-2.51664526330287
1e+05	2e+05	-3.4964102097243	-0.0807912857800333	-2.63347174328659
2e+05	3e+05	-3.54441058939897	0.722632681008841	-3.45180468481263
3e+05	4e+05	-1.92099245432807	1.10148481201419	-2.95369507159022
4e+05	5e+05	-1.98322679844299	-0.0787116818511173	-1.84496103740987
5e+05	6e+05	-1.89338173141311	-0.609879389925281	-1.23112880518704
6e+05	7e+05	-1.8010218179673	-0.0271492464194769	-1.13503148204749
7e+05	8e+05	-1.44427374479497	0.350856144556734	-1.70668914918371
8e+05	9e+05	-1.31617010590873	0.0837017359773998	-1.59917945879675
9e+05	1e+06	-1.15672393887181	0.340029819312862	-2.10764685519132
1e+06	1100000	-1.28111649010557	0.0348053432223189	-1.98004224166667
1100000	1200000	-1.34087722095925	0.465385417851496	-1.67479479862563
1200000	1300000	-1.29123014366557	0.856238839047257	-0.949027226236551
1300000	1400000	-0.787174660960434	0.421207183214846	-1.18217324847665
1400000	1500000	-0.877155871074857	0.42041083813644	-0.803288811123967
1500000	1600000	-1.09344152847738	0.684547299857457	-0.700478049807524
1600000	1700000	-0.85583103095619	0.548945207119125	-0.796968652056104
1700000	1800000	-1.34328838151713	0.889498649801897	-0.986299880428181
1800000	1900000	-1.77787437670885	0.533019524173035	-1.29645960768175
1900000	2e+06	-1.69049092271577	0.591988651534532	-0.983293197777982
2e+06	2100000	-1.58221295782245	0.854914179586843	-0.953447492405525
2100000	2200000	-1.42147256493217	0.752370388036608	-1.08659452324545
2200000	2300000	-1.52116305354197	0.307146530688936	-1.1148188173823
2300000	2400000	-1.49340280152146	0.337029204530945	-0.961361778768009
2400000	2500000	-1.74278996106163	0.898818070304588	-1.31919434906817
2500000	2600000	-1.61135287049994	0.654812475432036	-1.57847665051155
2600000	2700000	-1.49728943910539	0.654558514937521	-0.943554941212861
2700000	2800000	-0.978464050373751	0.739479056995113	-1.02218908157541
2800000	2900000	-0.75003029712352	0.661789947132497	-1.32319704203368
2900000	3e+06	-0.507433234655925	0.385137834845836	-1.3574144400595
3e+06	3100000	-0.502033654988694	1.07724517270293	-1.22640966996229
3100000	3200000	-0.454917912356087	0.598278132664252	-0.857600264630495
3200000	3300000	-0.746119643880416	0.964591812618833	-1.63602083817313
3300000	3400000	-0.977329009358396	-0.16273517501959	-0.902399558149294
3400000	3500000	-1.00458696736629	0.38032918938241	-0.822452155188189
3500000	3600000	-0.980120906555809	0.416465937301387	-0.702759801893551
3600000	3700000	-0.810023863554841	0.694629822980408	-0.256846281458135
3700000	3800000	-1.05962840993737	0.853258778851864	-0.915721262086953
3800000	3900000	-1.46661890206173	0.586401751487915	-1.08145478908845
3900000	4e+06	-1.12481751800855	0.998582320850912	-1.11979525391044
4e+06	4100000	-1.36876148558045	0.819734946094748	-0.417941461751417
4100000	4200000	-1.45925457748824	1.07664227455476	-1.46281496917571
4200000	4300000	-1.19260534614685	0.960674970745314	-1.18637821104692
4300000	4400000	-1.20109628219583	0.920720737283804	-1.36004638767784
4400000	4500000	-0.998872176863649	0.889255194323865	-0.649094181882281
4500000	4600000	-0.940160009623072	1.10873056109116	-0.448460487370615
4600000	4700000	-0.776515982364143	0.505042062224562	-0.465615238158687
4700000	4800000	-0.676488533474967	0.520031382897038	-0.472565095367302
4800000	4900000	0.203389642075105	-0.611081706585746	-0.766473622289077
4900000	5e+06	0.426150808684575	-0.243670355599215	0.724298334086802
5e+06	5100000	0.669195912996222	0.376332803614458	-0.250374595537017
5100000	5200000	0.487085972306436	0.161369552210828	-0.281573351086402
5200000	5300000	0.367194039256177	0.272023849316865	-0.480781370458498
5300000	5400000	-0.163947214681389	0.632765362284556	0.27247390448924
5400000	5500000	-0.476235274412018	0.158994145298303	0.848395130671877
5500000	5600000	-0.299728337018137	-0.126473519156828	0.930160730068763
5600000	5700000	-1.05594147586657	0.681583174933525	1.08639772700355
5700000	5800000	-0.215099555996353	0.160735720406496	1.65985616236081
5800000	5900000	0.402229349617142	0.824875836747719	1.36064134762542
5900000	6e+06	0.19806228304987	0.799570934545142	1.45943583789451
6e+06	6100000	0.0509003417133129	0.994805059494827	1.66900961484716
6100000	6200000	0.645567855959612	0.901437616554859	1.41849193515749
6200000	6300000	1.37874916646332	0.809100986715714	0.901038385798366
6300000	6400000	0.493908472095809	0.329789577694496	1.25532889521449
6400000	6500000	0.420404735510619	0.35946479984014	1.19923761703969
6500000	6600000	0.423785467650755	0.372632356774641	1.12773746062033
6600000	6700000	1.19651364280787	-0.350326161651901	1.58972879351821
6700000	6800000	1.13265933758316	-0.49231908135132	1.49421948663154
6800000	6900000	0.277490538989704	-1.25961089800735	1.36965776029651
6900000	7e+06	0.391710582151685	-1.31438090555313	1.23134550264165
7e+06	7100000	0.515967599331234	-1.39509211558936	0.975710145002668
7100000	7200000	0.157150277843676	-0.802846322732094	1.7089228709243
7200000	7300000	0.700324622668677	-0.763938228964281	1.15610369691746
7300000	7400000	0.803738648620356	-1.66477812825883	0.981873665546185
7400000	7500000	0.893304037410474	-1.28418724496008	0.894160938287686
7500000	7600000	0.655982213772388	-1.4208969571466	0.971814527616334
7600000	7700000	0.577117767957867	-1.55215678818455	0.995544183974069
7700000	7800000	0.531693989322861	-1.64799573976035	1.08771003489587
7800000	7900000	0.978920278188982	-1.05652042557784	1.27099973732643
7900000	8e+06	0.861527472959973	-1.13162228577808	1.17319384639566
8e+06	8100000	1.95489155853234	-1.14070590176964	0.571806122571085
8100000	8200000	2.04685451793461	-0.879713906582322	1.1405796941936
8200000	8300000	2.12189256210256	-0.8158850163384	1.16671224473209
8300000	8400000	2.51100308086917	-0.695248755643715	1.42783871112837
8400000	8500000	2.44176539813965	-0.802297695598975	1.40989107330153
8500000	8600000	2.55917753636162	-1.00142043033062	1.2503584022358
8600000	8700000	2.3929376574586	-1.45061907862483	1.08001064438106
8700000	8800000	2.30473059510474	-1.19910291027752	2.27989052784709
8800000	8900000	2.76477046549243	-1.31866739669601	1.04259979010012
8900000	9e+06	2.16256800235336	-1.15268184720448	1.26239364342768
9e+06	9100000	2.35492708422952	-0.874723488979824	1.02262147938003
9100000	9200000	2.64082396134581	-0.814935621734646	1.1087049174812
9200000	9300000	2.44520395967004	-0.290979841679477	1.24623703401554
9300000	9400000	3.04755515928284	-0.92158797508915	1.50549854227043
9400000	9500000	2.78266266584261	-0.643061645645183	2.21034928837659
9500000	9600000	2.73325051007199	-0.5964683318885	2.42964528530043
9600000	9700000	2.50209209060419	-0.4865920744719	2.32893918304374
9700000	9800000	3.11424543722809	-0.695030956362069	1.0384320052328
9800000	9900000	2.73358883902795	-1.41011848997787	1.91844117406477
9900000	1e+07	2.79591508260674	-0.924477864247778	1.70246919135756
